Customer ID,Gender,Age,Married,Dependents,Number of Dependents,Age Range,Referred a Friend,Number of Referrals,Tenure in Months,Quarter,Month,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Churn Score Category,CLTV Category,Customers
1614-JBEBI,Female,59,0,0,0,2,0,0,8,Q3,9,1,26.47,0,0,4,0,0,0,0,0,0,0,0,0,1,1,3,20.7,137.6,0,0,211.76,349.36,5,Stayed,No,0,49,3330,No churn,No churn,Group 2,Group 1,1614
5696-EXCYS,Male,50,0,0,0,2,0,0,17,Q3,8,1,39.34,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,19.45,369.05,0,0,668.78,1037.83,4,Stayed,No,0,29,5347,No churn,No churn,Group 1,Group 3,5696
5795-KTGUD,Female,61,1,0,0,2,1,2,68,Q3,9,1,46.7,1,1,2,14,1,1,1,0,1,1,1,1,3,1,1,110.8,7553.6,0,0,3175.6,10729.2,3,Stayed,No,0,67,4545,No churn,No churn,Group 3,Group 3,5795
4702-HDRKD,Male,30,0,0,0,2,0,0,67,Q3,7,0,0,0,1,3,85,1,0,1,1,1,0,0,1,2,1,1,49.35,3321.35,0,0,0,3321.35,3,Stayed,No,0,33,5905,No churn,No churn,Group 1,Group 4,4702
8512-WIWYV,Male,20,0,0,0,1,0,0,32,Q3,8,1,36.78,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,20.35,707.5,0,0,1176.96,1884.46,5,Stayed,No,0,40,2433,No churn,No churn,Group 2,Group 1,8512
1406-PUQVY,Male,29,0,1,1,1,0,0,1,Q3,7,1,6.35,0,1,1,76,0,1,0,0,0,0,0,1,1,1,1,49.9,49.9,0,0,6.35,56.25,5,Joined,No,0,39,3239,No churn,No churn,Group 1,Group 1,1406
9114-AAFQH,Female,27,1,0,0,1,1,6,48,Q3,7,1,49.88,0,1,1,42,0,1,1,0,0,1,1,1,2,1,1,65.65,3094.65,0,0,2394.24,5488.89,3,Stayed,No,0,67,5427,No churn,No churn,Group 3,Group 4,9114
8715-KKTFG,Female,63,1,0,0,2,1,6,61,Q3,7,1,18.03,1,1,2,22,0,0,1,1,1,1,1,1,2,1,1,103.3,6518.35,0,0,1099.83,7618.18,5,Stayed,No,0,27,5401,No churn,No churn,Group 1,Group 4,8715
1728-BQDMA,Female,22,0,0,0,1,0,0,2,Q3,9,1,18.7,0,1,1,59,0,0,0,0,0,0,0,1,1,0,1,44.45,82.7,0,0,37.4,120.1,3,Joined,No,0,26,5694,No churn,No churn,Group 1,Group 4,1728
5117-ZSMHQ,Female,22,1,1,1,1,1,9,71,Q3,8,1,37.57,1,1,1,85,1,1,1,1,1,1,1,0,3,0,1,89.9,6342.7,0,150,2667.47,9160.17,5,Stayed,No,0,54,5835,No churn,No churn,Group 2,Group 4,5117
5151-HQRDG,Male,57,1,0,0,2,1,6,37,Q3,8,1,27.41,1,1,1,10,1,0,0,0,0,0,0,1,1,1,3,55.05,2030.75,0,0,1014.17,3044.92,5,Stayed,No,0,26,3839,No churn,No churn,Group 1,Group 2,5151
0960-HUWBM,Male,40,1,1,3,2,0,0,65,Q3,9,1,39.52,1,1,2,57,0,0,1,1,1,1,1,1,3,1,1,104.1,6700.05,0,0,2568.8,9268.85,4,Stayed,No,0,25,4024,No churn,No churn,Group 1,Group 2,960
6465-GSRCL,Female,19,0,1,2,1,0,0,67,Q3,9,1,18.74,1,1,2,59,0,1,0,1,1,1,1,1,2,1,1,106.6,7244.7,0,0,1255.58,8500.28,4,Stayed,No,0,65,5895,No churn,No churn,Group 3,Group 4,6465
0263-FJTQO,Male,53,1,1,2,2,1,10,50,Q3,7,1,44.49,1,1,3,28,1,0,0,1,1,0,0,1,3,1,2,70.5,3486.65,0,0,2224.5,5711.15,4,Stayed,No,0,60,4022,No churn,No churn,Group 2,Group 2,263
7319-ZNRTR,Male,43,1,1,2,2,1,1,25,Q3,7,1,15.76,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,19.6,411.15,0,0,394,805.15,4,Stayed,No,0,51,2888,No churn,No churn,Group 2,Group 1,7319
7503-EPSZW,Female,45,1,1,3,2,1,5,64,Q3,9,1,17.93,1,0,4,0,0,0,0,0,0,0,0,0,3,1,3,24.05,1559.15,0,0,1147.52,2706.67,3,Stayed,No,0,55,4582,No churn,No churn,Group 2,Group 3,7503
7089-XXAYG,Male,37,1,0,0,2,1,10,25,Q3,9,0,0,0,1,3,24,0,0,1,0,1,0,0,0,2,1,2,38.1,970.4,0,100,0,1070.4,5,Stayed,No,0,72,2315,No churn,No churn,Group 3,Group 1,7089
1666-JXLKU,Female,64,0,0,0,2,0,0,37,Q3,9,1,17.46,1,1,2,22,0,0,1,0,1,1,1,1,1,1,1,100.05,3810.55,0,0,646.02,4456.57,5,Stayed,No,0,52,2904,No churn,No churn,Group 2,Group 1,1666
7855-DIWPO,Female,60,0,0,0,2,0,0,21,Q3,8,1,30.59,0,1,2,11,0,0,0,0,0,0,0,1,1,1,1,68.65,1493.2,0,0,642.39,2135.59,5,Stayed,No,0,21,2006,No churn,No churn,Group 1,Group 1,7855
5133-POWUA,Male,34,0,0,0,2,0,0,1,Q3,9,1,13.62,0,1,3,21,0,0,0,0,0,0,0,1,1,1,2,45.8,45.8,0,0,13.62,59.42,5,Joined,No,0,30,2614,No churn,No churn,Group 1,Group 1,5133
5652-MSDEY,Female,37,0,0,0,2,0,0,10,Q3,8,1,39.85,1,1,2,21,0,0,0,0,0,0,0,1,1,1,3,75.75,777.3,0,0,398.5,1175.8,5,Stayed,No,0,52,4525,No churn,No churn,Group 2,Group 2,5652
1810-BOHSY,Male,63,1,0,0,2,1,7,51,Q3,8,1,35,1,1,2,8,1,1,0,0,0,1,1,1,2,1,2,96.4,4911.05,0,0,1785,6696.05,3,Stayed,No,0,26,4745,No churn,No churn,Group 1,Group 3,1810
1784-BXEFA,Female,63,0,0,0,2,0,0,10,Q3,9,1,4.76,0,0,4,0,0,0,0,0,0,0,0,0,1,1,3,20.55,187.35,0,0,47.6,234.95,3,Stayed,No,0,43,3595,No churn,No churn,Group 2,Group 2,1784
7351-MHQVU,Female,43,0,0,0,2,0,0,6,Q3,8,0,0,0,1,3,23,1,1,0,1,0,1,1,1,1,0,2,50.95,307.6,0,0,0,307.6,3,Stayed,No,0,79,3474,No churn,No churn,Group 4,Group 2,7351
9224-VTYID,Male,30,1,1,3,2,1,10,47,Q3,8,1,11.74,1,1,1,48,1,1,1,1,1,1,1,1,3,1,3,90.5,4318.35,0,0,551.78,4870.13,3,Stayed,No,0,30,3413,No churn,No churn,Group 1,Group 1,9224
9500-IWPXQ,Female,52,1,1,2,2,1,3,61,Q3,9,1,40.48,1,1,1,20,1,1,1,1,0,1,1,1,2,1,1,79.4,4820.55,0,0,2469.28,7289.83,3,Stayed,No,0,74,4666,No churn,No churn,Group 3,Group 3,9500
5762-TJXGK,Female,40,0,0,0,2,0,0,52,Q3,8,0,0,0,1,1,19,1,1,1,0,1,1,1,1,3,1,1,58.75,3038.55,0,0,0,3038.55,4,Stayed,No,0,21,5122,No churn,No churn,Group 1,Group 3,5762
4504-YOULA,Female,42,1,1,3,2,0,0,35,Q3,9,1,39.11,1,1,1,23,1,1,0,0,0,0,0,1,1,1,2,59.45,2136.9,0,0,1368.85,3505.75,3,Stayed,No,0,49,3682,No churn,No churn,Group 2,Group 2,4504
5569-IDSEY,Male,52,1,0,0,2,1,8,71,Q3,9,1,29.11,1,1,2,28,0,1,1,0,1,1,1,1,2,1,1,105.7,7472.15,0,0,2066.81,9538.96,4,Stayed,No,0,20,4420,No churn,No churn,Group 1,Group 2,5569
7284-ZZLOH,Male,37,1,0,0,2,1,10,45,Q3,9,1,43.27,0,1,1,4,1,0,1,0,0,0,0,0,3,0,2,53.3,2296.25,0,90,1947.15,4333.4,3,Stayed,No,0,79,2929,No churn,No churn,Group 4,Group 1,7284
1777-JYQPJ,Male,19,0,0,0,1,0,0,2,Q3,8,0,0,0,1,1,59,0,0,0,0,0,0,0,1,1,0,3,24.3,38.45,0,0,0,38.45,4,Joined,No,0,77,2515,No churn,No churn,Group 4,Group 1,1777
3401-URHDA,Male,59,0,0,0,2,0,0,51,Q3,9,1,9.85,1,1,3,3,1,0,0,1,0,0,0,1,2,0,2,59.9,3043.6,0,0,502.35,3545.95,3,Stayed,No,0,42,5233,No churn,No churn,Group 2,Group 3,3401
1599-EAHXY,Male,37,1,1,2,2,1,1,60,Q3,8,1,28.45,1,0,4,0,0,0,0,0,0,0,0,0,2,0,2,23.95,1506.4,0,0,1707,3213.4,5,Stayed,No,0,71,5449,No churn,No churn,Group 3,Group 4,1599
8631-XVRZL,Male,40,0,0,0,2,0,0,9,Q3,7,1,48.61,0,0,4,0,0,0,0,0,0,0,0,0,2,1,3,20.15,163.7,0,0,437.49,601.19,4,Stayed,No,0,70,4004,No churn,No churn,Group 3,Group 2,8631
3853-LYGAM,Male,58,0,0,0,2,0,0,17,Q3,7,1,21.14,1,1,2,5,0,0,1,1,0,1,1,1,1,1,1,95.65,1640,0,0,359.38,1999.38,4,Stayed,No,0,49,3139,No churn,No churn,Group 2,Group 1,3853
5751-USDBL,Male,37,1,1,1,2,1,1,46,Q3,8,1,45.95,0,1,3,10,1,0,1,1,1,1,1,1,3,0,3,81,3846.35,0,0,2113.7,5960.05,4,Stayed,No,0,57,4280,No churn,No churn,Group 2,Group 2,5751
5680-LQOGP,Female,21,0,0,0,1,0,0,68,Q3,8,1,14.86,0,1,3,59,1,1,1,1,1,1,1,0,3,1,2,82.45,5646.6,0,90,1010.48,6747.08,3,Stayed,No,0,70,5308,No churn,No churn,Group 3,Group 3,5680
8189-DUKMV,Female,52,1,0,0,2,1,8,4,Q3,8,1,44.73,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,20.5,79.05,0,0,178.92,257.97,5,Stayed,No,0,80,3233,No churn,No churn,Group 4,Group 1,8189
9931-DCEZH,Male,55,0,1,1,2,0,0,28,Q3,7,1,34.43,0,1,1,22,0,1,0,1,0,0,0,1,2,1,2,54.4,1516.6,0,0,964.04,2480.64,3,Stayed,No,0,74,4711,No churn,No churn,Group 3,Group 3,9931
1898-JSNDC,Female,23,0,0,0,1,0,0,39,Q3,8,1,48.17,0,1,1,58,0,1,0,0,1,0,0,1,2,1,2,58.6,2224.5,0,0,1878.63,4103.13,4,Stayed,No,0,46,5662,No churn,No churn,Group 2,Group 4,1898
0315-LVCRK,Male,54,0,0,0,2,0,0,11,Q3,8,1,30.57,0,1,2,15,0,0,1,0,0,1,1,1,1,0,1,84.8,888.75,0,0,336.27,1225.02,4,Stayed,No,0,60,4924,No churn,No churn,Group 2,Group 3,315
3911-RSNHI,Female,46,1,0,0,2,1,2,71,Q3,9,0,0,0,1,1,27,0,1,1,1,1,1,1,1,3,1,2,61.4,4310.35,0,0,0,4310.35,4,Stayed,No,0,37,5119,No churn,No churn,Group 1,Group 3,3911
2410-CIYFZ,Male,42,0,1,2,2,0,0,2,Q3,8,1,49.53,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,20.4,42.9,0,0,99.06,141.96,3,Joined,No,0,77,3000,No churn,No churn,Group 4,Group 1,2410
5505-OVWQW,Female,35,0,0,0,2,0,0,17,Q3,9,1,4.38,0,0,4,0,0,0,0,0,0,0,0,0,2,0,3,20.15,353.65,0,0,74.46,428.11,5,Stayed,No,0,48,4650,No churn,No churn,Group 2,Group 3,5505
7271-AJDTL,Female,64,1,0,0,2,1,1,55,Q3,7,1,34.61,1,1,2,16,0,1,1,0,1,0,0,1,1,1,2,94.45,5073.1,0,0,1903.55,6976.65,5,Stayed,No,0,55,5577,No churn,No churn,Group 2,Group 4,7271
1867-TJHTS,Female,47,0,0,0,2,0,0,58,Q3,9,1,22.71,1,1,2,14,1,0,0,0,0,0,0,1,1,1,1,79.8,4526.85,0,0,1317.18,5844.03,4,Stayed,No,0,78,5709,No churn,No churn,Group 4,Group 4,1867
4429-WYGFR,Male,36,0,0,0,2,0,0,26,Q3,9,1,44.11,0,1,1,8,0,0,0,1,0,0,0,1,1,0,1,49.15,1237.3,0,0,1146.86,2384.16,4,Stayed,No,0,54,2752,No churn,No churn,Group 2,Group 1,4429
2817-LVCPP,Female,36,0,0,0,2,0,0,50,Q3,7,1,12.62,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,19.4,1023.95,0,0,631,1654.95,5,Stayed,No,0,41,6233,No churn,No churn,Group 2,Group 4,2817
5038-ETMLM,Female,35,1,0,0,2,1,10,72,Q3,7,1,29,1,1,2,22,1,1,1,1,1,1,1,1,3,1,1,113.65,8182.75,0,0,2088,10270.75,3,Stayed,No,0,38,5411,No churn,No churn,Group 1,Group 4,5038
5056-FIMPT,Female,47,0,1,2,2,0,0,43,Q3,7,1,10.19,0,1,2,10,1,1,0,1,1,1,1,0,2,1,2,106,4532.3,0,130,438.17,5100.47,4,Stayed,No,0,76,3528,No churn,No churn,Group 4,Group 2,5056
4521-WFJAI,Male,52,0,0,0,2,0,0,56,Q3,7,1,47.82,1,0,4,0,0,0,0,0,0,0,0,0,3,1,1,25.95,1444.05,0,0,2677.92,4121.97,3,Stayed,No,0,40,4246,No churn,No churn,Group 2,Group 2,4521
6569-KTMDU,Female,28,0,0,0,1,0,0,1,Q3,8,1,5.02,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,19.1,19.1,0,0,5.02,24.12,5,Joined,No,0,26,3313,No churn,No churn,Group 1,Group 1,6569
8809-XKHMD,Male,62,1,0,0,2,1,5,72,Q3,7,1,43.84,1,1,2,15,1,1,0,1,0,1,1,1,3,1,1,100.55,7325.1,0,0,3156.48,10481.58,5,Stayed,No,0,54,6082,No churn,No churn,Group 2,Group 4,8809
0396-YCHWO,Male,58,1,0,0,2,1,4,36,Q3,8,1,40.58,1,1,2,12,0,0,0,0,1,1,1,1,1,1,1,95.4,3474.2,0,0,1460.88,4935.08,3,Stayed,No,0,44,5111,No churn,No churn,Group 2,Group 3,396
0867-LDTTC,Male,51,0,0,0,2,0,0,5,Q3,8,1,45.69,0,1,3,4,0,0,1,1,1,1,1,1,1,0,1,75.15,392.65,0,0,228.45,621.1,4,Stayed,No,0,68,5900,No churn,No churn,Group 3,Group 4,867
2122-SZZZD,Male,60,0,0,0,2,0,0,44,Q3,8,1,18.14,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,19.5,835.5,0,0,798.16,1633.66,4,Stayed,No,0,35,4220,No churn,No churn,Group 1,Group 2,2122
3148-AOIQT,Female,23,1,0,0,1,1,10,69,Q3,7,1,45.12,1,0,4,0,0,0,0,0,0,0,0,0,3,1,2,24.95,1718.35,0,0,3113.28,4831.63,3,Stayed,No,0,45,4106,No churn,No churn,Group 2,Group 2,3148
6692-YQHXC,Male,43,0,0,0,2,0,0,16,Q3,8,1,27.43,0,1,2,27,0,0,0,0,0,0,0,1,1,1,2,69.95,1205.5,0,0,438.88,1644.38,5,Stayed,No,0,54,5596,No churn,No churn,Group 2,Group 4,6692
3889-VWBID,Male,52,1,1,1,2,1,1,68,Q3,8,1,27.59,0,1,1,27,1,1,0,1,1,1,1,1,3,0,1,82.85,5776.45,0,0,1876.12,7652.57,4,Stayed,No,0,42,5184,No churn,No churn,Group 2,Group 3,3889
5222-JCXZT,Male,31,0,0,0,2,0,0,4,Q3,8,1,20.16,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,19,78.9,0,0,80.64,159.54,4,Stayed,No,0,55,3022,No churn,No churn,Group 2,Group 1,5222
9754-CLVZW,Female,40,1,1,3,2,1,4,26,Q3,8,0,0,0,1,3,23,1,1,0,1,0,0,0,0,1,0,2,38.85,1025.15,0,30,0,1055.15,4,Stayed,No,0,43,3970,No churn,No churn,Group 2,Group 2,9754
2739-CCZMB,Male,39,0,1,1,2,0,0,5,Q3,7,1,8.01,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,20.35,122,0,0,40.05,162.05,4,Stayed,No,0,60,3161,No churn,No churn,Group 2,Group 1,2739
7080-TNUWP,Male,48,1,0,0,2,1,5,70,Q3,9,1,31.13,1,1,2,16,0,1,1,0,1,0,0,1,2,1,1,95,6602.9,0,0,2179.1,8782,4,Stayed,No,0,65,6259,No churn,No churn,Group 3,Group 4,7080
0496-AHOOK,Male,61,1,0,0,2,1,10,24,Q3,7,1,32.86,0,1,3,30,1,0,0,1,1,1,1,1,2,0,1,74.4,1712.9,0,0,788.64,2501.54,3,Stayed,No,0,68,4310,No churn,No churn,Group 3,Group 2,496
2468-SJFLM,Male,37,0,0,0,2,0,0,1,Q3,7,1,39.55,0,1,2,21,0,0,0,1,0,0,0,1,1,1,3,74.3,74.3,0,0,39.55,113.85,5,Joined,No,0,64,3063,No churn,No churn,Group 3,Group 1,2468
3181-VTHOE,Male,19,1,0,0,1,1,10,70,Q3,9,0,0,0,1,1,41,0,1,1,1,0,1,1,0,2,1,1,51.05,3635.15,0,120,0,3755.15,4,Stayed,No,0,69,4042,No churn,No churn,Group 3,Group 2,3181
7168-HDQHG,Female,56,1,1,2,2,1,3,36,Q3,7,1,20.57,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,19.2,702.9,0,0,740.52,1443.42,5,Stayed,No,0,79,3043,No churn,No churn,Group 4,Group 1,7168
4567-AKPIA,Female,28,1,1,2,1,1,3,41,Q3,9,1,20.41,1,1,2,59,0,1,1,1,1,1,1,1,2,1,1,109.1,4454.25,0,0,836.81,5291.06,5,Stayed,No,0,77,4854,No churn,No churn,Group 4,Group 3,4567
7901-HXJVA,Male,20,0,0,0,1,0,0,14,Q3,9,1,18.46,0,1,2,26,0,0,1,0,0,0,0,1,1,0,1,76.45,1117.55,0,0,258.44,1375.99,4,Stayed,No,0,52,2292,No churn,No churn,Group 2,Group 1,7901
5924-IFQTT,Male,33,1,1,2,2,1,4,13,Q3,8,1,13.77,1,1,1,23,0,1,1,1,1,0,0,1,1,1,1,72.8,930.05,0,0,179.01,1109.06,4,Stayed,No,0,46,2862,No churn,No churn,Group 2,Group 1,5924
7968-QUXNS,Male,24,0,0,0,1,0,0,6,Q3,7,1,27.54,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,18.95,110.15,0,0,165.24,275.39,4,Stayed,No,0,68,5920,No churn,No churn,Group 3,Group 4,7968
8903-WMRNW,Female,55,1,0,0,2,1,8,15,Q3,9,1,24.12,0,1,2,13,1,0,1,0,1,1,1,1,1,0,1,101.75,1669.4,0,0,361.8,2031.2,3,Stayed,No,0,50,2919,No churn,No churn,Group 2,Group 1,8903
2452-SNHFZ,Female,19,0,0,0,1,0,0,47,Q3,9,1,48.03,0,1,2,69,1,0,0,0,0,0,0,1,1,0,2,75.45,3545.1,0,0,2257.41,5802.51,4,Stayed,No,0,66,4995,No churn,No churn,Group 3,Group 3,2452
3629-WEAAM,Female,19,0,0,0,1,0,0,8,Q3,7,1,45.04,0,1,1,73,0,0,1,1,0,1,1,0,1,0,3,64.1,504.05,0,10,360.32,874.37,5,Stayed,No,0,25,2804,No churn,No churn,Group 1,Group 1,3629
6029-CSMJE,Male,63,0,0,0,2,0,0,17,Q3,9,0,0,0,1,3,11,0,0,0,0,0,0,0,1,1,1,3,25.65,440.2,0,0,0,440.2,3,Stayed,No,0,24,3090,No churn,No churn,Group 1,Group 1,6029
7993-NQLJE,Male,39,1,1,1,2,1,7,15,Q3,7,1,32.73,0,1,2,17,1,0,0,0,0,0,0,1,1,0,3,75.1,1151.55,0,0,490.95,1642.5,4,Stayed,No,0,60,4634,No churn,No churn,Group 2,Group 3,7993
9909-DFRJA,Female,60,0,0,0,2,0,0,26,Q3,9,1,40.14,0,1,2,4,1,0,1,1,0,1,1,1,2,1,1,95.85,2475.35,0,0,1043.64,3518.99,3,Stayed,No,0,42,3834,No churn,No churn,Group 2,Group 2,9909
9099-FTUHS,Female,40,0,0,0,2,0,0,23,Q3,7,1,48.63,1,1,3,11,1,0,0,0,0,0,0,1,1,0,1,54.4,1249.25,0,0,1118.49,2367.74,3,Stayed,No,0,22,2989,No churn,No churn,Group 1,Group 1,9099
4962-CHQPW,Male,54,0,1,3,2,0,0,29,Q3,7,1,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,3,19.85,535.05,0,0,58,593.05,4,Stayed,No,0,26,2941,No churn,No churn,Group 1,Group 1,4962
9467-ROOLM,Female,50,0,0,0,2,0,0,25,Q3,8,1,30.28,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,19.05,461.3,0,0,757,1218.3,5,Stayed,No,0,65,2692,No churn,No churn,Group 3,Group 1,9467
2253-KPMNB,Female,29,1,1,2,1,1,10,69,Q3,8,0,0,0,1,1,69,1,1,1,1,0,0,0,1,3,0,1,46.25,3121.4,0,0,0,3121.4,4,Stayed,No,0,33,4180,No churn,No churn,Group 1,Group 2,2253
1345-ZUKID,Male,24,0,0,0,1,0,0,14,Q3,7,1,26.02,0,0,4,0,0,0,0,0,0,0,0,0,2,0,3,19.35,324.8,0,0,364.28,689.08,3,Stayed,No,0,39,2400,No churn,No churn,Group 1,Group 1,1345
6429-SHBCB,Male,54,0,0,0,2,0,0,19,Q3,7,1,13.76,1,1,1,4,0,0,0,0,1,1,1,1,1,0,3,69.6,1394.55,0,0,261.44,1655.99,4,Stayed,No,0,77,3349,No churn,No churn,Group 4,Group 1,6429
2603-HVKCG,Male,20,0,0,0,1,0,0,31,Q3,7,1,19.38,0,1,2,76,0,1,1,0,1,1,1,1,1,1,1,101.4,3143.65,0,0,600.78,3744.43,4,Stayed,No,0,72,2025,No churn,No churn,Group 3,Group 1,2603
1834-WULEG,Male,61,1,1,2,2,1,5,24,Q3,9,1,40.81,0,0,4,0,0,0,0,0,0,0,0,0,2,0,3,20.25,439.75,0,0,979.44,1419.19,4,Stayed,No,0,58,3000,No churn,No churn,Group 2,Group 1,1834
9097-ZUBYC,Male,39,1,0,0,2,1,4,14,Q3,9,1,21.34,0,1,1,24,0,0,0,1,0,0,0,1,1,0,1,48.8,664.4,0,0,298.76,963.16,5,Stayed,No,0,77,2168,No churn,No churn,Group 4,Group 1,9097
5148-ORICT,Female,23,1,0,0,1,1,2,64,Q3,8,1,18.03,0,1,3,42,1,1,1,1,0,1,1,1,3,1,3,74.35,4759.55,0,0,1153.92,5913.47,3,Stayed,No,0,80,4781,No churn,No churn,Group 4,Group 3,5148
4893-GYUJU,Female,29,0,0,0,1,0,0,50,Q3,8,1,17.88,0,0,4,0,0,0,0,0,0,0,0,0,2,1,3,19.35,1033,29.5,0,894,1897.5,3,Stayed,No,0,39,5247,No churn,No churn,Group 1,Group 3,4893
4578-PHJYZ,Male,45,1,1,2,2,1,9,52,Q3,8,1,5.51,0,1,3,19,0,1,1,1,1,0,0,1,2,1,1,68.75,3482.85,16.86,0,286.52,3752.51,3,Stayed,No,0,51,4172,No churn,No churn,Group 2,Group 2,4578
7272-QDCKA,Male,31,0,0,0,2,0,0,28,Q3,7,1,12.36,1,1,2,13,0,1,0,0,1,1,1,1,2,0,1,100.2,2688.45,42.64,0,346.08,2991.89,3,Stayed,No,0,79,5137,No churn,No churn,Group 4,Group 3,7272
8908-SLFCJ,Female,40,0,0,0,2,0,0,21,Q3,9,1,22.29,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,20.85,435.25,1.31,0,468.09,902.03,3,Stayed,No,0,35,5422,No churn,No churn,Group 1,Group 4,8908
9766-HGEDE,Female,33,1,0,0,2,1,3,17,Q3,9,1,1.64,0,0,4,0,0,0,0,0,0,0,0,0,2,0,3,19.35,307,10.57,0,27.88,324.31,5,Stayed,No,0,77,2185,No churn,No churn,Group 4,Group 1,9766
6968-MHOMU,Male,53,1,0,0,2,0,0,58,Q3,9,0,0,0,1,3,23,0,0,0,0,1,1,1,1,2,1,2,45,2689.35,0,0,0,2689.35,3,Stayed,No,0,55,5006,No churn,No churn,Group 2,Group 3,6968
5044-XDPYX,Female,59,1,0,0,2,1,7,51,Q3,9,1,20.47,1,0,4,0,0,0,0,0,0,0,0,0,3,0,3,25.5,1281.25,0,0,1043.97,2325.22,5,Stayed,No,0,43,5447,No churn,No churn,Group 2,Group 4,5044
1814-WFGVS,Male,53,1,1,3,2,1,3,72,Q3,7,0,0,0,1,1,53,1,0,1,1,1,0,0,1,3,0,3,48.9,3527,34.44,0,0,3492.56,3,Stayed,No,0,47,5415,No churn,No churn,Group 2,Group 4,1814
3721-WKIIL,Female,62,0,0,0,2,0,0,27,Q3,9,1,15.41,0,0,4,0,0,0,0,0,0,0,0,0,3,1,3,19.6,561.15,13.07,0,416.07,964.15,5,Stayed,No,0,21,2896,No churn,No churn,Group 1,Group 1,3721
6734-CKRSM,Female,38,0,0,0,2,0,0,3,Q3,9,1,40.2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,20,63.6,0,0,120.6,184.2,3,Joined,No,0,65,4258,No churn,No churn,Group 3,Group 2,6734
1265-ZFOSD,Female,33,1,0,0,2,1,6,64,Q3,8,1,16.61,1,1,3,4,1,1,1,1,0,1,1,1,3,1,3,81.3,5129.3,22.34,0,1063.04,6170,4,Stayed,No,0,74,5254,No churn,No churn,Group 3,Group 3,1265
6568-POCUI,Female,51,1,0,0,2,1,3,45,Q3,7,1,48.02,0,1,2,18,0,0,0,1,1,1,1,0,3,1,2,95.2,4285.8,43.95,50,2160.9,6452.75,5,Stayed,No,0,27,3363,No churn,No churn,Group 1,Group 1,6568
5197-LQXXH,Female,56,1,0,0,2,1,9,71,Q3,9,1,13.41,1,1,1,18,0,1,1,1,1,1,1,1,3,1,2,83.3,5894.5,37.44,0,952.11,6809.17,4,Stayed,No,0,24,4264,No churn,No churn,Group 1,Group 2,5197
3457-PQBYH,Female,35,1,1,1,2,1,6,58,Q3,9,1,17.21,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,20.3,1160.75,25.57,0,998.18,2133.36,3,Stayed,No,0,66,4424,No churn,No churn,Group 3,Group 2,3457
7682-AZNDK,Male,25,1,1,3,1,1,5,34,Q3,8,1,18.36,0,1,2,85,0,1,1,0,1,0,0,1,1,1,1,89.85,3091.75,14.93,0,624.24,3701.06,5,Stayed,No,0,45,3096,No churn,No churn,Group 2,Group 1,7682
5384-ZTTWP,Female,49,1,1,1,2,1,4,15,Q3,9,1,17.43,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,19.8,272.95,18.55,0,261.45,515.85,4,Stayed,No,0,34,4167,No churn,No churn,Group 1,Group 2,5384
3745-HRPHI,Male,49,1,1,3,2,0,0,66,Q3,8,0,0,0,1,1,28,0,0,1,1,1,1,1,1,3,0,1,54.65,3632,46.75,0,0,3585.25,5,Stayed,No,0,42,4051,No churn,No churn,Group 2,Group 2,3745
1231-YNDEK,Male,49,0,0,0,2,0,0,58,Q3,8,1,29.31,0,0,4,0,0,0,0,0,0,0,0,0,3,1,1,19.15,1035.5,28.7,0,1699.98,2706.78,5,Stayed,No,0,25,6339,No churn,No churn,Group 1,Group 4,1231
1407-DIGZV,Female,32,1,1,2,2,1,9,3,Q3,9,1,45.33,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,19.1,52,0,0,135.99,187.99,5,Joined,No,0,30,3863,No churn,No churn,Group 1,Group 2,1407
